/* DATA DESCRIPTION:
Citation:	Lefèvre, Nathalie; Diverrès, Denis (2016): Underway physical oceanography and carbon dioxide measurements during COLIBRI cruise 35MJ20150607. Laboratoire d'Océanographie et du Climat: Expérimentation et Approches Numériques, Université Pierre-et-Marie-Curie, France, PANGAEA, https://doi.org/10.1594/PANGAEA.865996, 
	In: Bakker, Dorothee C E; Pfeil, Benjamin; O'Brien, Kevin M; Currie, Kim I; Jones, Steve D; Landa, Camilla S; Lauvset, Siv K; Metzl, Nicolas; Munro, David R; Nakaoka, Shin-Ichiro; Olsen, Are; Pierrot, Denis; Saito, Shu; Smith, Karl; Sweeney, Colm; Takahashi, Taro; Wada, Chisato; Wanninkhof, Rik; Alin, Simone R; Becker, Meike; Bellerby, Richard G J; Borges, Alberto Vieira; Boutin, Jacqueline; Bozec, Yann; Burger, Eugene; Cai, Wei-Jun; Castle, Robert D; Cosca, Catherine E; DeGrandpre, Michael D; Donnelly, Matthew; Eischeid, Greg; Feely, Richard A; Gkritzalis, Thanos; González-Dávila, Melchor; Goyet, Catherine; Guillot, Antoine; Hardman-Mountford, Nicolas J; Hauck, Judith; Hoppema, Mario; Humphreys, Matthew P; Hunt, Christopher W; Ibánhez, J Severino P; Ichikawa, Tadafumi; Ishii, Masao; Juranek, Lauren W; Kitidis, Vassilis; Körtzinger, Arne; Koffi, Urbain K; Kozyr, Alexander; Kuwata, Akira; Lefèvre, Nathalie; Lo Monaco, Claire; Manke, Ansley; Marrec, Pierre; Mathis, Jeremy T; Millero, Frank J; Monacci, Natalie; Monteiro, Pedro M S; Murata, Akihiko; Newberger, Timothy; Nojiri, Yukihiro; Nonaka, Isao; Omar, Abdirahman M; Ono, Tsuneo; Padín, Xose Antonio; Rehder, Gregor; Rutgersson, Anna; Sabine, Christopher L; Salisbury, Joe; Santana-Casiano, Juana Magdalena; Sasano, Daisuke; Schuster, Ute; Sieger, Rainer; Skjelvan, Ingunn; Steinhoff, Tobias; Sullivan, Kevin; Sutherland, Stewart C; Sutton, Adrienne; Tadokoro, Kazuaki; Telszewski, Maciej; Thomas, Helmuth; Tilbrook, Bronte; van Heuven, Steven; Vandemark, Doug; Wallace, Douglas WR; Woosley, Ryan J (2016): Surface Ocean CO2 Atlas (SOCAT) V4. PANGAEA, https://doi.org/10.1594/PANGAEA.866856
Related to:	Bakker, Dorothee C E; Pfeil, Benjamin; Landa, Camilla S; Metzl, Nicolas; O'Brien, Kevin M; Olsen, Are; Smith, Karl; Cosca, Catherine E; Harasawa, Sumiko; Jones, Steve D; Nakaoka, Shin-Ichiro; Nojiri, Yukihiro; Schuster, Ute; Steinhoff, Tobias; Sweeney, Colm; Takahashi, Taro; Tilbrook, Bronte; Wada, Chisato; Wanninkhof, Rik; Alin, Simone R; Balestrini, Carlos F; Barbero, Leticia; Bates, Nicolas R; Bianchi, Alejandro A; Bonou, Frédéric Kpédonou; Boutin, Jacqueline; Bozec, Yann; Burger, Eugene; Cai, Wei-Jun; Castle, Robert D; Chen, Liqi; Chierici, Melissa; Currie, Kim I; Evans, Wiley; Featherstone, Charles; Feely, Richard A; Fransson, Agneta; Goyet, Catherine; Greenwood, Naomi; Gregor, Luke; Hankin, Steven; Hardman-Mountford, Nicolas J; Harlay, Jérôme; Hauck, Judith; Hoppema, Mario; Humphreys, Matthew P; Hunt, Christopher W; Huss, Betty; Ibánhez, J Severino P; Johannessen, Truls; Keeling, Ralph F; Kitidis, Vassilis; Körtzinger, Arne; Kozyr, Alexander; Krasakopoulou, Evangelia; Kuwata, Akira; Landschützer, Peter; Lauvset, Siv K; Lefèvre, Nathalie; Lo Monaco, Claire; Manke, Ansley; Mathis, Jeremy T; Merlivat, Liliane; Millero, Frank J; Monteiro, Pedro M S; Munro, David R; Murata, Akihiko; Newberger, Timothy; Omar, Abdirahman M; Ono, Tsuneo; Paterson, Kristina; Pearce, David J; Pierrot, Denis; Robbins, Lisa L; Saito, Shu; Salisbury, Joe; Schlitzer, Reiner; Schneider, Bernd; Schweitzer, Roland; Sieger, Rainer; Skjelvan, Ingunn; Sullivan, Kevin; Sutherland, Stewart C; Sutton, Adrienne; Tadokoro, Kazuaki; Telszewski, Maciej; Tuma, Matthias; van Heuven, Steven; Vandemark, Doug; Ward, Brian; Watson, Andrew J; Xu, Suqing (2016): A multi-decade record of high-quality fCO2 data in version 3 of the Surface Ocean CO2 Atlas (SOCAT). Earth System Science Data, 8(2), 383-413, https://doi.org/10.5194/essd-8-383-2016
Other version:	Documentation and data in original SOCAT V4 format of Colibri cruise 35MJ20150607 (242 kByte, zipped) (URI: https://store.pangaea.de/Publications/SOCATv4/35MJ/35MJ20150607_bundle.zip)
Further details:	Bakker, Dorothee C E; Pfeil, Benjamin; Smith, Karl; Alin, Simone; Currie, Kim I; Jones, Steve D; Kozyr, Alexander; Landa, Camilla S; Lauvset, Siv K; Lefèvre, Nathalie; Metzl, Nicolas; Nakaoka, Shin-Ichiro; Nojiri, Yukihiro; O'Brien, Kevin M; Olsen, Are; Schuster, Ute; Telszewski, Maciej; Tilbrook, Bronte; Wada, Chisato; Wanninkhof, Rik; et al. (2016): Release of SOCAT Version 4 - First annual release using automated data upload. hdl:10013/epic.41336.d028
Project(s):	Surface Ocean CO2 Atlas Project (SOCAT) (URI: http://www.socat.info)
Coverage:	MEDIAN LATITUDE: 31.286976 * MEDIAN LONGITUDE: -28.440608 * SOUTH-BOUND LATITUDE: 5.537000 * WEST-BOUND LONGITUDE: -52.371000 * NORTH-BOUND LATITUDE: 50.151000 * EAST-BOUND LONGITUDE: -1.508000
	DATE/TIME START: 2015-06-07T12:54:44 * DATE/TIME END: 2015-06-18T20:28:49
	MINIMUM DEPTH, water: 0 m * MAXIMUM DEPTH, water: 0 m
Event(s):	35MJ20150607-track * LATITUDE START: 5.537000 * LONGITUDE START: -52.371000 * LATITUDE END: 50.035000 * LONGITUDE END: -1.508000 * DATE/TIME START: 2015-06-07T12:54:44 * DATE/TIME END: 2015-06-18T20:28:49 * CAMPAIGN: 35MJ20150607 * BASIS: Colibri * METHOD/DEVICE: Underway cruise track measurements (CT)
Comment:	Cruise QC flag: B (see further details). The Fair Data Use Statement for SOCAT can be found at hdl:10013/epic.48576.d001
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Lefèvre, Nathalie (nathalie.lefevre@locean-ipsl.upmc.fr)
	LATITUDE (Latitude) * GEOCODE * PI: Lefèvre, Nathalie (nathalie.lefevre@locean-ipsl.upmc.fr)
	LONGITUDE (Longitude) * GEOCODE * PI: Lefèvre, Nathalie (nathalie.lefevre@locean-ipsl.upmc.fr)
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Lefèvre, Nathalie (nathalie.lefevre@locean-ipsl.upmc.fr)
	Salinity (Sal) * PI: Lefèvre, Nathalie (nathalie.lefevre@locean-ipsl.upmc.fr)
	Temperature, water [°C] (Temp) * PI: Lefèvre, Nathalie (nathalie.lefevre@locean-ipsl.upmc.fr)
	Temperature at equilibration [°C] (Tequ) * PI: Lefèvre, Nathalie (nathalie.lefevre@locean-ipsl.upmc.fr)
	Pressure, atmospheric [hPa] (PPPP) * PI: Lefèvre, Nathalie (nathalie.lefevre@locean-ipsl.upmc.fr)
	Pressure at equilibration [hPa] (Pequ) * PI: Lefèvre, Nathalie (nathalie.lefevre@locean-ipsl.upmc.fr)
	Salinity, interpolated (Sal interp) * METHOD/DEVICE: extracted from the World Ocean Atlas 2005 (URI: https://en.wikipedia.org/wiki/World_Ocean_Atlas)
	Pressure, atmospheric, interpolated [hPa] (PPPP interp) * METHOD/DEVICE: extracted from the NCEP/NCAR 40-Year Reanalysis Project (URI: https://doi.org/10.1175/1520-0477(1996)077%3C0437:TNYRP%3E2.0.CO;2)
	Depth, bathymetric, interpolated/gridded [m] (Bathy depth interp/grid) * METHOD/DEVICE: extracted from the 2-Minute Gridded Global Relief Data (ETOPO2) (URI: http://www.ngdc.noaa.gov/mgg/fliers/01mgg04.html)
	Distance [km] (Distance) * COMMENT: d2l, estimated distance to major land mass
	xCO2 (water) at equilibrator temperature (dry air) [µmol/mol] (xCO2water_equ_dry)
	Fugacity of carbon dioxide (water) at equilibrator temperature (wet air) [µatm] (fCO2water_equ_wet)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Olsen, Are (https://orcid.org/0000-0003-1696-9142, are.olsen@gfi.uib.no) * METHOD/DEVICE: Recomputed after SOCAT (Pfeil et al., 2013) (URI: https://doi.org/10.5194/essd-5-125-2013) * COMMENT: fCO2rec
	Algorithm (Algorithm) * COMMENT: fCO2rec_src, Algorithm for generating fCO2rec from the raw data, 0:not generated
	Quality flag (Flag) * COMMENT: fCO2rec_flag, WOCE quality flag for fCO2rec: 2:good, 3:questionable, 4:bad, 9:not generated
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	84195 data points
*/
Date/Time	Latitude	Longitude	Depth water [m]	Sal	Temp [°C]	Tequ [°C]	PPPP [hPa]	Pequ [hPa]	Sal interp (extracted from the World Ocea...)	PPPP interp [hPa] (extracted from the NCEP/NCAR ...)	Bathy depth interp/grid [m] (extracted from the 2-Minute G...)	Distance [km] (d2l, estimated distance to ma...)	xCO2water_equ_dry [µmol/mol]	fCO2water_equ_wet [µatm]	fCO2water_SST_wet [µatm]	fCO2water_SST_wet [µatm] (fCO2rec, Recomputed after SOC...)	Algorithm (fCO2rec_src, Algorithm for ge...)	Flag (fCO2rec_flag, WOCE quality fl...)
2015-06-07T12:54:44	5.53700	-52.37100	0	29.723	27.628	27.750	1011.700	1013.800	28.880	1012.400	50	67	397.000	379.800	379.800	379.714	1	2
2015-06-07T12:56:54	5.54300	-52.36600	0	29.553	27.610	27.730	1011.600	1013.600	28.880	1012.400	51	68	390.200	373.200	373.200	373.180	1	2
2015-06-07T12:59:04	5.55000	-52.36100	0	29.375	27.599	27.710	1011.600	1013.000	28.880	1012.400	52	69	386.200	369.300	369.300	369.283	1	2
2015-06-07T13:01:13	5.55700	-52.35600	0	29.198	27.588	27.710	1011.600	1013.800	28.880	1012.400	53	70	378.200	361.900	361.900	361.759	1	2
2015-06-07T13:03:23	5.56300	-52.35100	0	29.123	27.596	27.720	1011.500	1013.500	28.880	1012.400	53	71	380.600	364.000	364.000	363.904	1	2
2015-06-07T13:05:33	5.57000	-52.34600	0	29.046	27.607	27.720	1011.500	1013.000	28.880	1012.400	53	72	373.300	357.000	357.000	356.908	1	2
2015-06-07T13:07:43	5.57700	-52.34100	0	28.934	27.620	27.750	1011.500	1013.000	28.880	1012.400	53	73	368.100	351.800	351.800	351.660	1	2
2015-06-07T13:09:53	5.58300	-52.33700	0	28.822	27.634	27.750	1011.400	1013.200	28.880	1012.400	54	74	370.700	354.500	354.500	354.425	1	2
2015-06-07T13:12:03	5.59000	-52.33200	0	28.746	27.652	27.750	1011.600	1013.300	28.880	1012.400	54	75	363.700	348.100	348.100	348.032	1	2
2015-06-07T13:14:13	5.59700	-52.32700	0	28.704	27.676	27.770	1011.400	1013.700	28.880	1012.400	55	76	358.500	343.300	343.300	343.239	1	2
2015-06-07T13:16:23	5.60400	-52.32200	0	28.662	27.700	27.800	1011.500	1013.300	28.880	1012.400	56	77	355.400	340.100	340.100	340.024	1	2
2015-06-07T13:18:33	5.61000	-52.31700	0	28.545	27.726	27.820	1011.600	1013.400	28.880	1012.400	57	77	353.500	338.300	338.300	338.311	1	2
2015-06-07T13:20:43	5.61700	-52.31200	0	28.343	27.747	27.840	1011.700	1013.300	28.880	1012.400	57	78	355.100	339.900	339.900	339.806	1	2
2015-06-07T13:22:53	5.62300	-52.30700	0	28.171	27.756	27.870	1011.500	1014.000	28.880	1012.400	58	79	349.600	334.600	334.600	334.462	1	2
2015-06-07T13:25:03	5.63000	-52.30300	0	28.000	27.766	27.900	1011.500	1012.900	28.880	1012.400	59	80	351.000	335.200	335.200	335.117	1	2
2015-06-07T13:27:13	5.63600	-52.29800	0	27.828	27.776	27.880	1011.300	1013.400	28.880	1012.400	59	81	345.700	330.700	330.700	330.658	1	2
2015-06-07T13:29:23	5.64200	-52.29300	0	27.545	27.782	27.890	1011.300	1013.400	28.880	1012.400	60	82	336.000	321.400	321.400	321.317	1	2
2015-06-07T13:31:33	5.64900	-52.28900	0	27.391	27.788	27.890	1011.300	1013.300	28.880	1012.400	61	83	331.500	317.100	317.100	317.061	1	2
2015-06-07T13:33:43	5.65500	-52.28400	0	27.372	27.793	27.880	1011.400	1013.200	28.880	1012.400	61	84	328.000	313.900	313.900	313.887	1	2
2015-06-07T13:35:53	5.66200	-52.27900	0	27.357	27.803	27.900	1011.300	1013.800	28.880	1012.400	62	85	325.800	311.900	311.900	311.827	1	2
2015-06-07T13:38:03	5.66900	-52.27400	0	27.344	27.817	27.920	1011.400	1014.200	28.880	1012.400	63	85	326.200	312.300	312.300	312.245	1	2
2015-06-07T13:40:13	5.67500	-52.26900	0	27.331	27.830	27.920	1011.300	1013.900	28.880	1012.400	63	86	325.700	311.900	311.900	311.842	1	2
2015-06-07T13:42:23	5.68200	-52.26500	0	27.302	27.843	27.940	1011.400	1013.800	28.880	1012.400	64	87	325.700	311.800	311.800	311.704	1	2
2015-06-07T13:44:33	5.68800	-52.26000	0	27.252	27.853	27.960	1011.300	1012.900	28.880	1012.400	65	88	329.300	314.800	314.800	314.713	1	2
2015-06-07T13:46:43	5.69400	-52.25600	0	27.206	27.864	27.960	1011.300	1013.500	28.880	1012.400	65	89	323.900	309.900	309.900	309.886	1	2
2015-06-07T13:48:53	5.70100	-52.25100	0	27.189	27.878	27.960	1011.300	1013.700	28.880	1012.400	66	90	323.400	309.700	309.700	309.654	1	2
2015-06-07T13:51:03	5.70700	-52.24600	0	27.173	27.892	27.970	1011.400	1014.100	28.880	1012.400	67	90	321.300	307.800	307.800	307.814	1	2
2015-06-07T13:53:13	5.71400	-52.24100	0	27.157	27.907	28.000	1011.300	1012.900	28.880	1012.400	67	91	322.200	308.100	308.100	308.082	1	2
2015-06-07T13:55:23	5.72000	-52.23700	0	27.114	27.936	28.010	1011.300	1013.200	28.880	1012.400	68	92	314.300	300.900	300.900	300.855	1	2
2015-06-07T13:57:33	5.72700	-52.23200	0	27.077	27.946	28.040	1011.300	1013.800	28.880	1012.400	69	93	316.100	302.500	302.500	302.488	1	2
2015-06-07T13:59:43	5.73300	-52.22800	0	27.042	27.953	28.050	1011.200	1013.700	28.880	1012.400	70	94	316.100	302.400	302.400	302.411	1	2
2015-06-07T14:01:53	5.73900	-52.22300	0	27.013	27.963	28.060	1011.200	1012.700	28.880	1012.400	71	94	316.000	302.100	302.100	302.000	1	2
2015-06-07T14:04:03	5.74600	-52.21800	0	26.984	27.973	28.060	1011.300	1013.900	28.880	1012.400	72	95	315.600	302.200	302.200	302.116	1	2
2015-06-07T14:06:13	5.75200	-52.21300	0	26.971	27.975	28.060	1011.200	1013.500	28.880	1012.400	73	96	313.600	300.200	300.200	300.104	1	2
2015-06-07T14:08:23	5.75800	-52.20800	0	26.957	27.977	28.070	1011.200	1012.900	28.880	1012.400	74	97	310.900	297.300	297.300	297.230	1	2
2015-06-07T14:10:33	5.76400	-52.20300	0	26.937	27.981	28.070	1011.100	1013.900	28.880	1012.400	74	98	312.700	299.400	299.400	299.307	1	2
2015-06-07T14:12:43	5.77100	-52.19900	0	26.800	28.017	28.090	1011.100	1013.400	28.880	1012.400	75	98	306.800	293.800	293.800	293.695	1	2
2015-06-07T14:14:53	5.77700	-52.19400	0	26.663	28.053	28.120	1011.300	1014.200	28.880	1012.400	75	99	310.300	297.400	297.400	297.343	1	2
2015-06-07T14:17:03	5.78300	-52.18900	0	26.524	28.072	28.160	1011.100	1013.100	28.880	1012.400	75	100	315.600	301.800	301.800	301.787	1	2
2015-06-07T14:19:13	5.78900	-52.18400	0	26.382	28.082	28.190	1011.200	1013.200	28.880	1012.400	75	101	313.200	299.300	299.300	299.248	1	2
2015-06-07T14:21:23	5.79500	-52.17900	0	26.241	28.093	28.190	1011.100	1012.900	28.880	1012.400	76	101	313.200	299.400	299.400	299.295	1	2
2015-06-07T14:23:33	5.80100	-52.17400	0	26.104	28.091	28.180	1011.200	1013.300	28.880	1012.400	77	102	308.300	294.900	294.900	294.838	1	2
2015-06-07T14:25:43	5.80800	-52.17000	0	26.025	28.087	28.180	1011.100	1012.300	28.880	1012.400	77	103	306.300	292.600	292.600	292.576	1	2
2015-06-07T14:27:53	5.81400	-52.16500	0	26.049	28.083	28.180	1011.000	1013.100	28.880	1012.400	78	104	306.700	293.200	293.200	293.149	1	2
2015-06-07T14:30:03	5.82000	-52.16000	0	26.074	28.079	28.160	1011.000	1013.900	28.880	1012.400	79	104	307.300	294.200	294.200	294.175	1	2
2015-06-07T14:32:13	5.82600	-52.15500	0	26.098	28.076	28.170	1011.000	1013.300	28.880	1012.400	79	105	311.900	298.300	298.300	298.225	1	2
2015-06-07T14:34:23	5.83300	-52.15000	0	26.046	28.075	28.170	1010.800	1013.300	28.880	1012.400	80	106	308.300	294.800	294.800	294.770	1	2
2015-06-07T14:36:33	5.83900	-52.14600	0	26.019	28.081	28.180	1011.000	1013.500	28.880	1012.400	81	107	310.700	297.100	297.100	297.068	1	2
2015-06-07T14:38:43	5.84500	-52.14100	0	25.998	28.088	28.180	1011.100	1013.700	28.880	1012.400	81	108	311.200	297.700	297.700	297.695	1	2
2015-06-07T14:40:53	5.85100	-52.13600	0	25.977	28.095	28.210	1011.000	1013.800	28.880	1012.400	82	109	309.100	295.500	295.500	295.409	1	2
2015-06-07T14:43:03	5.85800	-52.13200	0	25.948	28.100	28.190	1011.000	1013.300	28.880	1012.400	83	110	311.900	298.300	298.300	298.261	1	2
2015-06-07T14:45:13	5.86400	-52.12700	0	25.838	28.097	28.190	1011.000	1013.300	28.880	1012.400	83	111	310.700	297.100	297.100	297.075	1	2
2015-06-07T14:47:23	5.87000	-52.12200	0	25.774	28.097	28.190	1010.900	1013.000	28.880	1012.400	84	112	307.800	294.300	294.300	294.212	1	2
2015-06-07T14:49:33	5.87700	-52.11700	0	25.711	28.098	28.200	1011.100	1013.200	28.880	1012.400	85	113	309.000	295.400	295.400	295.300	1	2
2015-06-07T14:51:43	5.88300	-52.11200	0	25.642	28.094	28.210	1010.900	1012.700	28.880	1012.400	85	114	309.400	295.400	295.400	295.349	1	2
2015-06-07T14:53:53	5.88900	-52.10700	0	25.562	28.075	28.160	1010.800	1012.700	28.880	1012.400	85	114	309.600	296.000	296.000	295.960	1	2
2015-06-07T14:56:03	5.89600	-52.10300	0	25.481	28.057	28.150	1010.900	1013.300	28.880	1012.400	86	115	308.300	294.900	294.900	294.804	1	2
2015-06-07T14:58:13	5.90200	-52.09900	0	25.346	28.051	28.130	1010.800	1013.300	28.880	1012.400	86	116	310.800	297.400	297.400	297.383	1	2
2015-06-07T15:00:23	5.90800	-52.09400	0	25.192	28.050	28.150	1010.900	1012.400	28.880	1012.400	86	117	308.400	294.600	294.600	294.540	1	2
